"Date","Adj.Close"
"1982/12/20",0.54948
"1982/12/21",0.556362
"1982/12/22",0.57289
"1982/12/23",0.557744
"1982/12/27",0.550855
"1982/12/28",0.530196
"1982/12/29",0.548098
"1982/12/30",0.550855
"1982/12/31",0.54948
"1983/01/03",0.531578
"1983/01/04",0.516426
"1983/01/05",0.509544
"1983/01/06",0.519182
"1983/01/07",0.506787
"1983/01/10",0.498523
"1983/01/11",0.497148
"1983/01/12",0.517808
"1983/01/13",0.510919
"1983/01/14",0.510919
"1983/01/17",0.516426
"1983/01/18",0.513676
"1983/01/19",0.505412
"1983/01/20",0.50403
"1983/01/21",0.499898
"1983/01/24",0.490259
"1983/01/25",0.508162
"1983/01/26",0.512294
"1983/01/27",0.531578
"1983/01/28",0.510919
"1983/01/31",0.517808
"1983/02/01",0.520557
"1983/02/02",0.520557
"1983/02/03",0.516426
"1983/02/04",0.515051
"1983/02/07",0.512294
"1983/02/08",0.512294
"1983/02/09",0.526064
"1983/02/10",0.534328
"1983/02/11",0.54948
"1983/02/14",0.550855
"1983/02/15",0.543967
"1983/02/16",0.530196
"1983/02/17",0.532953
"1983/02/18",0.528821
"1983/02/22",0.520557
"1983/02/23",0.523314
"1983/02/24",0.523314
"1983/02/25",0.534328
"1983/02/28",0.542592
"1983/03/01",0.545349
"1983/03/02",0.54948
"1983/03/03",0.564626
"1983/03/04",0.58666
"1983/03/07",0.592167
"1983/03/08",0.593549
"1983/03/09",0.589417
"1983/03/10",0.578396
"1983/03/11",0.561876
"1983/03/14",0.557744
"1983/03/15",0.585285
"1983/03/16",0.590792
"1983/03/17",0.596299
"1983/03/18",0.599829
"1983/03/21",0.617754
"1983/03/22",0.627405
"1983/03/23",0.639817
"1983/03/24",0.656366
"1983/03/25",0.663256
"1983/03/28",0.660503
"1983/03/29",0.654982
"1983/03/30",0.656366
"1983/03/31",0.63844
"1983/04/04",0.632919
"1983/04/05",0.623268
"1983/04/06",0.613617
"1983/04/07",0.628782
"1983/04/08",0.632919
"1983/04/11",0.643954
"1983/04/12",0.654982
"1983/04/13",0.654982
"1983/04/14",0.667393
"1983/04/15",0.696354
"1983/04/18",0.694977
"1983/04/19",0.678428
"1983/04/20",0.692216
"1983/04/21",0.672907
"1983/04/22",0.681182
"1983/04/25",0.683942
"1983/04/26",0.683942
"1983/04/27",0.682565
"1983/04/28",0.678428
"1983/04/29",0.679805
"1983/05/02",0.671531
"1983/05/03",0.671531
"1983/05/04",0.671531
"1983/05/05",0.693593
"1983/05/06",0.726691
"1983/05/09",0.741856
"1983/05/10",0.765295
"1983/05/11",0.766679
"1983/05/12",0.774953
"1983/05/13",0.803906
"1983/05/16",0.808044
"1983/05/17",0.805283
"1983/05/18",0.785981
"1983/05/19",0.772193
"1983/05/20",0.766679
"1983/05/23",0.770816
"1983/05/24",0.790118
"1983/05/25",0.790118
"1983/05/26",0.794255
"1983/05/27",0.794255
"1983/05/31",0.792879
"1983/06/01",0.788741
"1983/06/02",0.785981
"1983/06/03",0.799769
"1983/06/06",0.83562
"1983/06/07",0.830106
"1983/06/08",0.837004
"1983/06/09",0.86458
"1983/06/10",0.881129
"1983/06/13",0.900431
"1983/06/14",0.903964
"1983/06/15",0.897061
"1983/06/16",0.908105
"1983/06/17",0.927424
"1983/06/20",0.916387
"1983/06/21",0.903964
"1983/06/22",0.894298
"1983/06/23",0.880498
"1983/06/24",0.891542
"1983/06/27",0.883261
"1983/06/28",0.861179
"1983/06/29",0.834957
"1983/06/30",0.863942
"1983/07/01",0.880498
"1983/07/05",0.877742
"1983/07/06",0.877742
"1983/07/07",0.908105
"1983/07/08",0.901202
"1983/07/11",0.971587
"1983/07/12",0.985387
"1983/07/13",0.943987
"1983/07/14",0.916387
"1983/07/15",0.883261
"1983/07/18",0.916387
"1983/07/19",0.938461
"1983/07/20",0.982624
"1983/07/21",0.979868
"1983/07/22",0.996431
"1983/07/25",0.990906
"1983/07/26",0.990906
"1983/07/27",0.949505
"1983/07/28",0.930187
"1983/07/29",0.905342
"1983/08/01",0.886024
"1983/08/02",0.863942
"1983/08/03",0.888779
"1983/08/04",0.886024
"1983/08/05",0.916387
"1983/08/08",0.919142
"1983/08/09",0.913624
"1983/08/10",0.982624
"1983/08/11",0.966068
"1983/08/12",0.932942
"1983/08/15",0.971587
"1983/08/16",0.957787
"1983/08/17",0.938461
"1983/08/18",0.905342
"1983/08/19",0.880498
"1983/08/22",0.858416
"1983/08/23",0.855661
"1983/08/24",0.839098
"1983/08/25",0.825298
"1983/08/26",0.844616
"1983/08/29",0.842629
"1983/08/30",0.867489
"1983/08/31",0.870254
"1983/09/01",0.870254
"1983/09/02",0.861965
"1983/09/06",0.856442
"1983/09/07",0.878543
"1983/09/08",0.886832
"1983/09/09",0.83434
"1983/09/12",0.839864
"1983/09/13",0.823286
"1983/09/14",0.83434
"1983/09/15",0.820527
"1983/09/16",0.8592
"1983/09/19",0.867489
"1983/09/20",0.881302
"1983/09/21",0.895114
"1983/09/22",0.906169
"1983/09/23",0.87302
"1983/09/26",0.867489
"1983/09/27",0.867489
"1983/09/28",0.87302
"1983/09/29",0.886832
"1983/09/30",0.903403
"1983/10/03",0.917223
"1983/10/04",0.919981
"1983/10/05",0.925505
"1983/10/06",0.925505
"1983/10/07",0.92827
"1983/10/10",0.936559
"1983/10/11",0.961426
"1983/10/12",0.958661
"1983/10/13",0.950372
"1983/10/14",0.944848
"1983/10/17",0.936559
"1983/10/18",0.906169
"1983/10/19",0.889591
"1983/10/20",0.922747
"1983/10/21",0.903403
"1983/10/24",0.895114
"1983/10/25",0.908934
"1983/10/26",0.931036
"1983/10/27",0.917223
"1983/10/28",0.900645
"1983/10/31",0.867489
"1983/11/01",0.884067
"1983/11/02",0.911692
"1983/11/03",0.903403
"1983/11/04",0.895114
"1983/11/07",0.884067
"1983/11/08",0.881302
"1983/11/09",0.914458
"1983/11/10",0.919981
"1983/11/11",0.92827
"1983/11/14",0.944848
"1983/11/15",0.933794
"1983/11/16",0.955896
"1983/11/17",0.96695
"1983/11/18",0.964185
"1983/11/21",0.964185
"1983/11/22",0.975239
"1983/11/23",0.96695
"1983/11/25",0.944848
"1983/11/28",0.950372
"1983/11/29",0.936559
"1983/11/30",0.931036
"1983/12/01",0.917223
"1983/12/02",0.914458
"1983/12/05",0.886832
"1983/12/06",0.893132
"1983/12/07",0.882068
"1983/12/08",0.898661
"1983/12/09",0.879308
"1983/12/12",0.879308
"1983/12/13",0.859948
"1983/12/14",0.851651
"1983/12/15",0.843362
"1983/12/16",0.854419
"1983/12/19",0.837827
"1983/12/20",0.818473
"1983/12/21",0.807409
"1983/12/22",0.843362
"1983/12/23",0.848891
"1983/12/27",0.884836
"1983/12/28",0.882068
"1983/12/29",0.873779
"1983/12/30",0.862715
"1984/01/03",0.848891
"1984/01/04",0.862715
"1984/01/05",0.879308
"1984/01/06",0.882068
"1984/01/09",0.87654
"1984/01/10",0.862715
"1984/01/11",0.832298
"1984/01/12",0.818473
"1984/01/13",0.818473
"1984/01/16",0.810177
"1984/01/17",0.824002
"1984/01/18",0.832298
"1984/01/19",0.824002
"1984/01/20",0.801881
"1984/01/23",0.774232
"1984/01/24",0.765935
"1984/01/25",0.746582
"1984/01/26",0.757639
"1984/01/27",0.763168
"1984/01/30",0.752111
"1984/01/31",0.785296
"1984/02/01",0.768703
"1984/02/02",0.746582
"1984/02/03",0.724461
"1984/02/06",0.696812
"1984/02/07",0.718926
"1984/02/08",0.68022
"1984/02/09",0.696812
"1984/02/10",0.735518
"1984/02/13",0.727222
"1984/02/14",0.732758
"1984/02/15",0.716165
"1984/02/16",0.741054
"1984/02/17",0.707869
"1984/02/21",0.70234
"1984/02/22",0.696812
"1984/02/23",0.691276
"1984/02/24",0.713397
"1984/02/27",0.724461
"1984/02/28",0.707869
"1984/02/29",0.710637
"1984/03/01",0.72999
"1984/03/02",0.765935
"1984/03/05",0.741054
"1984/03/06",0.735518
"1984/03/07",0.743815
"1984/03/08",0.752111
"1984/03/09",0.757639
"1984/03/12",0.763168
"1984/03/13",0.768703
"1984/03/14",0.763168
"1984/03/15",0.771464
"1984/03/16",0.776999
"1984/03/19",0.764303
"1984/03/20",0.786464
"1984/03/21",0.786464
"1984/03/22",0.742156
"1984/03/23",0.719995
"1984/03/26",0.697848
"1984/03/27",0.697848
"1984/03/28",0.736612
"1984/03/29",0.731075
"1984/03/30",0.736612
"1984/04/02",0.742156
"1984/04/03",0.731075
"1984/04/04",0.71723
"1984/04/05",0.722767
"1984/04/06",0.722767
"1984/04/09",0.71723
"1984/04/10",0.736612
"1984/04/11",0.747693
"1984/04/12",0.769846
"1984/04/13",0.764303
"1984/04/16",0.742156
"1984/04/17",0.756001
"1984/04/18",0.753229
"1984/04/19",0.753229
"1984/04/23",0.756001
"1984/04/24",0.764303
"1984/04/25",0.753229
"1984/04/26",0.764303
"1984/04/27",0.786464
"1984/04/30",0.786464
"1984/05/01",0.775383
"1984/05/02",0.778155
"1984/05/03",0.775383
"1984/05/04",0.786464
"1984/05/07",0.775383
"1984/05/08",0.775383
"1984/05/09",0.789228
"1984/05/10",0.819691
"1984/05/11",0.811382
"1984/05/14",0.794765
"1984/05/15",0.797537
"1984/05/16",0.805845
"1984/05/17",0.789228
"1984/05/18",0.778155
"1984/05/21",0.778155
"1984/05/22",0.78092
"1984/05/23",0.775383
"1984/05/24",0.775383
"1984/05/25",0.797537
"1984/05/29",0.789228
"1984/05/30",0.80861
"1984/05/31",0.822463
"1984/06/01",0.830771
"1984/06/04",0.844616
"1984/06/05",0.86677
"1984/06/06",0.86677
"1984/06/07",0.863998
"1984/06/08",0.863998
"1984/06/11",0.852918
"1984/06/12",0.841844
"1984/06/13",0.850153
"1984/06/14",0.836308
"1984/06/15",0.826369
"1984/06/18",0.831921
"1984/06/19",0.859649
"1984/06/20",0.876289
"1984/06/21",0.887378
"1984/06/22",0.915107
"1984/06/25",0.892922
"1984/06/26",0.887378
"1984/06/27",0.881834
"1984/06/28",0.895698
"1984/06/29",0.915107
"1984/07/02",0.920658
"1984/07/03",0.906787
"1984/07/05",0.906787
"1984/07/06",0.901243
"1984/07/09",0.909563
"1984/07/10",0.917883
"1984/07/11",0.917883
"1984/07/12",0.926203
"1984/07/13",0.915107
"1984/07/16",0.917883
"1984/07/17",0.909563
"1984/07/18",0.901243
"1984/07/19",0.906787
"1984/07/20",0.895698
"1984/07/23",0.890154
"1984/07/24",0.865194
"1984/07/25",0.851329
"1984/07/26",0.887378
"1984/07/27",0.909563
"1984/07/30",0.904018
"1984/07/31",0.904018
"1984/08/01",0.940067
"1984/08/02",0.962252
"1984/08/03",1.003845
"1984/08/06",1.014941
"1984/08/07",1.017709
"1984/08/08",0.976116
"1984/08/09",0.98998
"1984/08/10",0.976116
"1984/08/13",0.967796
"1984/08/14",0.942836
"1984/08/15",0.909563
"1984/08/16",0.920658
"1984/08/17",0.945612
"1984/08/20",0.962252
"1984/08/21",0.970572
"1984/08/22",0.956707
"1984/08/23",0.953932
"1984/08/24",0.951156
"1984/08/27",0.948387
"1984/08/28",0.960648
"1984/08/29",0.966206
"1984/08/30",0.977308
"1984/08/31",0.980088
"1984/09/04",0.974529
"1984/09/05",0.966206
"1984/09/06",0.985639
"1984/09/07",0.974529
"1984/09/10",0.974529
"1984/09/11",0.98286
"1984/09/12",0.98286
"1984/09/13",0.988411
"1984/09/14",0.99119
"1984/09/17",0.988411
"1984/09/18",0.985639
"1984/09/19",0.985639
"1984/09/20",0.985639
"1984/09/21",0.988411
"1984/09/24",0.980088
"1984/09/25",0.974529
"1984/09/26",0.971757
"1984/09/27",0.968978
"1984/09/28",0.952318
"1984/10/01",0.916225
"1984/10/02",0.932885
"1984/10/03",0.907895
"1984/10/04",0.902344
"1984/10/05",0.905123
"1984/10/08",0.899564
"1984/10/09",0.880132
"1984/10/10",0.894013
"1984/10/11",0.896792
"1984/10/12",0.916225
"1984/10/15",0.927334
"1984/10/16",0.919004
"1984/10/17",0.927334
"1984/10/18",0.966206
"1984/10/19",0.98286
"1984/10/22",0.985639
"1984/10/23",0.980088
"1984/10/24",0.985639
"1984/10/25",0.966206
"1984/10/26",0.941216
"1984/10/29",0.943988
"1984/10/30",0.952318
"1984/10/31",0.935664
"1984/11/01",0.949546
"1984/11/02",0.935664
"1984/11/05",0.946767
"1984/11/06",0.966206
"1984/11/07",0.949546
"1984/11/08",0.941216
"1984/11/09",0.913453
"1984/11/12",0.913453
"1984/11/13",0.894013
"1984/11/14",0.905123
"1984/11/15",0.913453
"1984/11/16",0.905123
"1984/11/19",0.899564
"1984/11/20",0.910674
"1984/11/21",0.896792
"1984/11/23",0.919004
"1984/11/26",0.916225
"1984/11/27",0.930106
"1984/11/28",0.913453
"1984/11/29",0.899564
"1984/11/30",0.885683
"1984/12/03",0.882911
"1984/12/04",0.882911
"1984/12/05",0.852369
"1984/12/06",0.8607
"1984/12/07",0.86186
"1984/12/10",0.864635
"1984/12/11",0.867418
"1984/12/12",0.87576
"1984/12/13",0.867418
"1984/12/14",0.872977
"1984/12/17",0.881318
"1984/12/18",0.923026
"1984/12/19",0.920243
"1984/12/20",0.892443
"1984/12/21",0.88966
"1984/12/24",0.906343
"1984/12/26",0.88966
"1984/12/27",0.867418
"1984/12/28",0.839618
"1984/12/31",0.842394
"1985/01/02",0.853518
"1985/01/03",0.853518
"1985/01/04",0.856294
"1985/01/07",0.87576
"1985/01/08",0.878543
"1985/01/09",0.872977
"1985/01/10",0.892443
"1985/01/11",0.898001
"1985/01/14",0.90356
"1985/01/15",0.90356
"1985/01/16",0.914684
"1985/01/17",0.936926
"1985/01/18",0.950826
"1985/01/21",0.975843
"1985/01/22",0.998084
"1985/01/23",1.00365
"1985/01/24",1.03145
"1985/01/25",1.037009
"1985/01/28",1.03145
"1985/01/29",1.034226
"1985/01/30",1.014767
"1985/01/31",1.011992
"1985/02/01",1.023109
"1985/02/04",1.01755
"1985/02/05",1.011992
"1985/02/06",1.01755
"1985/02/07",1.039792
"1985/02/08",1.039792
"1985/02/11",1.039792
"1985/02/12",1.039792
"1985/02/13",1.056475
"1985/02/14",1.048133
"1985/02/15",1.034226
"1985/02/19",1.025892
"1985/02/20",0.995309
"1985/02/21",1.000867
"1985/02/22",0.978626
"1985/02/25",0.970284
"1985/02/26",1.006426
"1985/02/27",0.989743
"1985/02/28",1.011992
"1985/03/01",1.01755
"1985/03/04",1.014767
"1985/03/05",1.009209
"1985/03/06",1.006426
"1985/03/07",0.986967
"1985/03/08",1.000867
"1985/03/11",0.998084
"1985/03/12",1.006426
"1985/03/13",0.998084
"1985/03/14",1.006426
"1985/03/15",1.009209
"1985/03/18",0.999628
"1985/03/19",1.005203
"1985/03/20",1.007983
"1985/03/21",1.01077
"1985/03/22",0.994061
"1985/03/25",0.985707
"1985/03/26",0.977352
"1985/03/27",0.974572
"1985/03/28",0.988494
"1985/03/29",0.994061
"1985/04/01",1.01077
"1985/04/02",1.016337
"1985/04/03",1.013557
"1985/04/04",1.002415
"1985/04/08",0.996848
"1985/04/09",0.996848
"1985/04/10",1.005203
"1985/04/11",1.005203
"1985/04/12",1.030259
"1985/04/15",1.030259
"1985/04/16",1.035826
"1985/04/17",1.060889
"1985/04/18",1.055322
"1985/04/19",1.046967
"1985/04/22",1.052534
"1985/04/23",1.052534
"1985/04/24",1.052534
"1985/04/25",1.060889
"1985/04/26",1.077597
"1985/04/29",1.069243
"1985/04/30",1.04418
"1985/05/01",1.013557
"1985/05/02",1.038613
"1985/05/03",1.038613
"1985/05/06",1.033046
"1985/05/07",1.035826
"1985/05/08",1.058109
"1985/05/09",1.077597
"1985/05/10",1.097086
"1985/05/13",1.07481
"1985/05/14",1.085952
"1985/05/15",1.083165
"1985/05/16",1.108228
"1985/05/17",1.116582
"1985/05/20",1.133284
"1985/05/21",1.133284
"1985/05/22",1.136071
"1985/05/23",1.169481
"1985/05/24",1.158347
"1985/05/28",1.15278
"1985/05/29",1.147212
"1985/05/30",1.15278
"1985/05/31",1.166701
"1985/06/03",1.188977
"1985/06/04",1.205686
"1985/06/05",1.222387
"1985/06/06",1.261372
"1985/06/07",1.233529
"1985/06/10",1.202899
"1985/06/11",1.200111
"1985/06/12",1.197331
"1985/06/13",1.18341
"1985/06/14",1.191764
"1985/06/17",1.184962
"1985/06/18",1.190536
"1985/06/19",1.182171
"1985/06/20",1.196111
"1985/06/21",1.212842
"1985/06/24",1.212842
"1985/06/25",1.221207
"1985/06/26",1.218416
"1985/06/27",1.210051
"1985/06/28",1.218416
"1985/07/01",1.232356
"1985/07/02",1.196111
"1985/07/03",1.165441
"1985/07/05",1.157075
"1985/07/08",1.157075
"1985/07/09",1.123621
"1985/07/10",1.115256
"1985/07/11",1.13477
"1985/07/12",1.13477
"1985/07/15",1.115256
"1985/07/16",1.157075
"1985/07/17",1.159866
"1985/07/18",1.157075
"1985/07/19",1.157075
"1985/07/22",1.157075
"1985/07/23",1.137561
"1985/07/24",1.115256
"1985/07/25",1.109681
"1985/07/26",1.095741
"1985/07/29",1.073436
"1985/07/30",1.065071
"1985/07/31",1.104107
"1985/08/01",1.12083
"1985/08/02",1.12083
"1985/08/05",1.115256
"1985/08/06",1.12083
"1985/08/07",1.101316
"1985/08/08",1.095741
"1985/08/09",1.109681
"1985/08/12",1.115256
"1985/08/13",1.104107
"1985/08/14",1.104107
"1985/08/15",1.092951
"1985/08/16",1.118047
"1985/08/19",1.140352
"1985/08/20",1.137561
"1985/08/21",1.140352
"1985/08/22",1.131986
"1985/08/23",1.140352
"1985/08/26",1.131986
"1985/08/27",1.139134
"1985/08/28",1.144716
"1985/08/29",1.144716
"1985/08/30",1.155888
"1985/09/03",1.139134
"1985/09/04",1.133552
"1985/09/05",1.139134
"1985/09/06",1.139134
"1985/09/09",1.144716
"1985/09/10",1.130757
"1985/09/11",1.111216
"1985/09/12",1.100044
"1985/09/13",1.08888
"1985/09/16",1.105634
"1985/09/17",1.102839
"1985/09/18",1.102839
"1985/09/19",1.114003
"1985/09/20",1.111216
"1985/09/23",1.116798
"1985/09/24",1.105634
"1985/09/25",1.072126
"1985/09/26",1.072126
"1985/09/30",1.066544
"1985/10/01",1.091667
"1985/10/02",1.091667
"1985/10/03",1.100044
"1985/10/04",1.111216
"1985/10/07",1.105634
"1985/10/08",1.116798
"1985/10/09",1.133552
"1985/10/10",1.172634
"1985/10/11",1.194977
"1985/10/14",1.211724
"1985/10/15",1.217306
"1985/10/16",1.222896
"1985/10/17",1.206142
"1985/10/18",1.189388
"1985/10/21",1.206142
"1985/10/22",1.211724
"1985/10/23",1.222896
"1985/10/24",1.206142
"1985/10/25",1.194977
"1985/10/28",1.183806
"1985/10/29",1.206142
"1985/10/30",1.189388
"1985/10/31",1.183806
"1985/11/01",1.172634
"1985/11/04",1.178224
"1985/11/05",1.172634
"1985/11/06",1.178224
"1985/11/07",1.222896
"1985/11/08",1.222896
"1985/11/11",1.250814
"1985/11/12",1.295486
"1985/11/13",1.27315
"1985/11/14",1.284321
"1985/11/15",1.256396
"1985/11/18",1.284321
"1985/11/19",1.289903
"1985/11/20",1.289903
"1985/11/21",1.328993
"1985/11/22",1.334575
"1985/11/25",1.312239
"1985/11/26",1.30665
"1985/11/27",1.312239
"1985/11/29",1.323404
"1985/12/02",1.340158
"1985/12/03",1.334575
"1985/12/04",1.334575
"1985/12/05",1.351322
"1985/12/06",1.341712
"1985/12/09",1.352889
"1985/12/10",1.380847
"1985/12/11",1.408797
"1985/12/12",1.442336
"1985/12/13",1.431159
"1985/12/16",1.45911
"1985/12/17",1.492656
"1985/12/18",1.515018
"1985/12/19",1.419982
"1985/12/20",1.442336
"1985/12/23",1.364074
"1985/12/24",1.397613
"1985/12/26",1.386435
"1985/12/27",1.397613
"1985/12/30",1.397613
"1985/12/31",1.42557
"1986/01/02",1.375258
"1986/01/03",1.358485
"1986/01/06",1.375258
"1986/01/07",1.408797
"1986/01/08",1.352889
"1986/01/09",1.31935
"1986/01/10",1.324939
"1986/01/13",1.352889
"1986/01/14",1.336123
"1986/01/15",1.341712
"1986/01/16",1.375258
"1986/01/17",1.386435
"1986/01/20",1.375258
"1986/01/21",1.341712
"1986/01/22",1.3473
"1986/01/23",1.358485
"1986/01/24",1.364074
"1986/01/27",1.419982
"1986/01/28",1.436748
"1986/01/29",1.453521
"1986/01/30",1.419982
"1986/01/31",1.436748
"1986/02/03",1.45911
"1986/02/04",1.453521
"1986/02/05",1.442336
"1986/02/06",1.453521
"1986/02/07",1.392024
"1986/02/10",1.403209
"1986/02/11",1.369662
"1986/02/12",1.358485
"1986/02/13",1.375258
"1986/02/14",1.419982
"1986/02/18",1.470294
"1986/02/19",1.442336
"1986/02/20",1.431159
"1986/02/21",1.447932
"1986/02/24",1.464706
"1986/02/25",1.464706
"1986/02/26",1.45911
"1986/02/27",1.498245
"1986/02/28",1.520607
"1986/03/03",1.531784
"1986/03/04",1.570919
"1986/03/05",1.615643
"1986/03/06",1.610054
"1986/03/07",1.626827
"1986/03/10",1.649189
"1986/03/11",1.688324
"1986/03/12",1.693913
"1986/03/13",1.760998
"1986/03/14",1.811311
"1986/03/17",1.78336
"1986/03/18",1.751663
"1986/03/19",1.723682
"1986/03/20",1.695702
"1986/03/21",1.622944
"1986/03/24",1.762859
"1986/03/25",1.746068
"1986/03/26",1.774048
"1986/03/27",1.774048
"1986/03/31",1.762859
"1986/04/01",1.734879
"1986/04/02",1.762859
"1986/04/03",1.701297
"1986/04/04",1.656526
"1986/04/07",1.667715
"1986/04/08",1.740473
"1986/04/09",1.757257
"1986/04/10",1.818819
"1986/04/11",1.824421
"1986/04/14",1.857995
"1986/04/15",1.841204
"1986/04/16",1.874786
"1986/04/17",1.86359
"1986/04/18",1.86359
"1986/04/21",1.908361
"1986/04/22",1.880381
"1986/04/23",1.869192
"1986/04/24",1.874786
"1986/04/25",1.89157
"1986/04/28",1.880381
"1986/04/29",1.880381
"1986/04/30",1.813224
"1986/05/01",1.796434
"1986/05/02",1.790839
"1986/05/05",1.768453
"1986/05/06",1.768453
"1986/05/07",1.796434
"1986/05/08",1.841204
"1986/05/09",1.824421
"1986/05/12",1.83561
"1986/05/13",1.919557
"1986/05/14",1.975517
"1986/05/15",1.919557
"1986/05/16",1.885975
"1986/05/19",1.941943
"1986/05/20",1.981112
"1986/05/21",1.964328
"1986/05/22",2.025883
"1986/05/23",2.076255
"1986/05/27",2.104236
"1986/05/28",2.204967
"1986/05/29",2.176987
"1986/05/30",2.143412
"1986/06/02",2.137817
"1986/06/03",2.149007
"1986/06/04",2.182588
"1986/06/05",2.216163
"1986/06/06",2.204967
"1986/06/09",2.154601
"1986/06/10",2.160196
"1986/06/11",2.199372
"1986/06/12",2.188183
"1986/06/13",2.193778
"1986/06/16",2.195663
"1986/06/17",2.178858
"1986/06/18",2.195663
"1986/06/19",2.201262
"1986/06/20",2.240472
"1986/06/23",2.190064
"1986/06/24",2.223667
"1986/06/25",2.285282
"1986/06/26",2.285282
"1986/06/27",2.318893
"1986/06/30",2.324492
"1986/07/01",2.363702
"1986/07/02",2.391706
"1986/07/03",2.369301
"1986/07/07",2.251671
"1986/07/08",2.150854
"1986/07/09",2.184464
"1986/07/10",2.173258
"1986/07/11",2.173258
"1986/07/14",2.066834
"1986/07/15",1.988421
"1986/07/16",2.106044
"1986/07/17",2.145254
"1986/07/18",2.190064
"1986/07/21",2.122849
"1986/07/22",2.117243
"1986/07/23",2.145254
"1986/07/24",2.145254
"1986/07/25",2.128449
"1986/07/28",2.044429
"1986/07/29",2.055635
"1986/07/30",2.145254
"1986/07/31",2.083639
"1986/08/01",2.07804
"1986/08/04",2.061235
"1986/08/05",2.061235
"1986/08/06",2.010826
"1986/08/07",2.005226
"1986/08/08",1.977215
"1986/08/11",2.005226
"1986/08/12",2.03883
"1986/08/13",2.117243
"1986/08/14",2.100445
"1986/08/15",2.083639
"1986/08/18",2.066834
"1986/08/19",2.100445
"1986/08/20",2.089239
"1986/08/21",2.083639
"1986/08/22",2.072433
"1986/08/25",2.016425
"1986/08/26",2.074373
"1986/08/27",2.079985
"1986/08/28",2.079985
"1986/08/29",2.108015
"1986/09/02",2.018313
"1986/09/03",2.063164
"1986/09/04",2.096806
"1986/09/05",2.051955
"1986/09/08",2.035134
"1986/09/09",2.051955
"1986/09/10",2.018313
"1986/09/11",1.889363
"1986/09/12",1.822086
"1986/09/15",1.794056
"1986/09/16",1.822086
"1986/09/17",1.805265
"1986/09/18",1.861333
"1986/09/19",1.900579
"1986/09/22",1.838907
"1986/09/23",1.934215
"1986/09/24",1.945431
"1986/09/25",1.861333
"1986/09/26",1.872549
"1986/09/29",1.850116
"1986/09/30",1.883758
"1986/10/01",1.92861
"1986/10/02",1.967857
"1986/10/03",1.973461
"1986/10/06",1.984671
"1986/10/07",1.962252
"1986/10/08",1.973461
"1986/10/09",1.951036
"1986/10/10",1.95664
"1986/10/13",1.951036
"1986/10/14",1.967857
"1986/10/15",2.029522
"1986/10/16",2.012708
"1986/10/17",1.973461
"1986/10/20",1.951036
"1986/10/21",1.951036
"1986/10/22",1.967857
"1986/10/23",2.035134
"1986/10/24",1.990282
"1986/10/27",1.962252
"1986/10/28",2.001492
"1986/10/29",2.046343
"1986/10/30",2.007103
"1986/10/31",2.012708
"1986/11/03",2.035134
"1986/11/04",2.018313
"1986/11/05",2.001492
"1986/11/06",1.990282
"1986/11/07",2.029522
"1986/11/10",2.046343
"1986/11/11",2.091194
"1986/11/12",2.074373
"1986/11/13",2.018313
"1986/11/14",2.035134
"1986/11/17",2.007103
"1986/11/18",1.962252
"1986/11/19",1.990282
"1986/11/20",2.040738
"1986/11/21",2.102411
"1986/11/24",2.119225
"1986/11/25",2.141658
"1986/11/26",2.11362
"1986/11/28",2.136046
"1986/12/01",2.130441
"1986/12/02",2.175293
"1986/12/03",2.192114
"1986/12/04",2.192114
"1986/12/05",2.160332
"1986/12/08",2.165941
"1986/12/09",2.132277
"1986/12/10",2.104222
"1986/12/11",2.087387
"1986/12/12",2.048106
"1986/12/15",2.087387
"1986/12/16",2.143503
"1986/12/17",2.104222
"1986/12/18",2.081777
"1986/12/19",2.188393
"1986/12/22",2.154722
"1986/12/23",2.137887
"1986/12/24",2.104222
"1986/12/26",2.098613
"1986/12/29",2.098613
"1986/12/30",2.076161
"1986/12/31",2.087387
"1987/01/02",2.098613
"1987/01/05",2.149112
"1987/01/06",2.188393
"1987/01/07",2.165941
"1987/01/08",2.149112
"1987/01/09",2.177167
"1987/01/12",2.160332
"1987/01/13",2.126667
"1987/01/14",2.126667
"1987/01/15",2.109832
"1987/01/16",2.143503
"1987/01/19",2.194003
"1987/01/20",2.205222
"1987/01/21",2.182777
"1987/01/22",2.255721
"1987/01/23",2.272557
"1987/01/26",2.227667
"1987/01/27",2.261338
"1987/01/28",2.266947
"1987/01/29",2.222057
"1987/01/30",2.177167
"1987/02/02",2.272557
"1987/02/03",2.278173
"1987/02/04",2.278173
"1987/02/05",2.323063
"1987/02/06",2.334282
"1987/02/09",2.328673
"1987/02/10",2.278173
"1987/02/11",2.278173
"1987/02/12",2.317447
"1987/02/13",2.356727
"1987/02/17",2.401617
"1987/02/18",2.373563
"1987/02/19",2.379172
"1987/02/20",2.446507
"1987/02/23",2.435281
"1987/02/24",2.457733
"1987/02/25",2.474562
"1987/02/26",2.435281
"1987/02/27",2.457733
"1987/03/02",2.497007
"1987/03/03",2.558732
"1987/03/04",2.614841
"1987/03/05",2.609232
"1987/03/06",2.626067
"1987/03/09",2.592404
"1987/03/10",2.648513
"1987/03/11",2.614841
"1987/03/12",2.603622
"1987/03/13",2.586787
"1987/03/16",2.541897
"1987/03/17",2.561447
"1987/03/18",2.544593
"1987/03/19",2.555831
"1987/03/20",2.617615
"1987/03/23",2.673791
